"Code département";"Libellé département";"Code secteur";"Libellé secteur";"Code BV";"Inscrits";"Votants";"% Votants";"Abstentions";"% Abstentions";"Exprimés";"% Exprimés/inscrits";"% Exprimés/votants";"Blancs";"% Blancs/inscrits";"% Blancs/votants";"Nuls";"% Nuls/inscrits";"% Nuls/votants";"Numéro de panneau 1";"Nom candidat 1";"Prénom candidat 1";"Sexe candidat 1";"Nuance liste 1";"Libellé abrégé de liste 1";"Libellé de liste 1";"Voix 1";"% Voix/inscrits 1";"% Voix/exprimés 1";"Elu 1";"Sièges 1";"Numéro de panneau 2";"Nom candidat 2";"Prénom candidat 2";"Sexe candidat 2";"Nuance liste 2";"Libellé abrégé de liste 2";"Libellé de liste 2";"Voix 2";"% Voix/inscrits 2";"% Voix/exprimés 2";"Elu 2";"Sièges 2";"Numéro de panneau 3";"Nom candidat 3";"Prénom candidat 3";"Sexe candidat 3";"Nuance liste 3";"Libellé abrégé de liste 3";"Libellé de liste 3";"Voix 3";"% Voix/inscrits 3";"% Voix/exprimés 3";"Elu 3";"Sièges 3";"Numéro de panneau 4";"Nom candidat 4";"Prénom candidat 4";"Sexe candidat 4";"Nuance liste 4";"Libellé abrégé de liste 4";"Libellé de liste 4";"Voix 4";"% Voix/inscrits 4";"% Voix/exprimés 4";"Elu 4";"Sièges 4"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0703";"1052";"677";"64,35%";"375";"35,65%";"668";"63,50%";"98,67%";"5";"0,48%";"0,74%";"4";"0,38%";"0,59%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"61";"5,80%";"9,13%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"347";"32,98%";"51,95%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"190";"18,06%";"28,44%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"70";"6,65%";"10,48%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0721";"142";"90";"63,38%";"52";"36,62%";"89";"62,68%";"98,89%";"1";"0,70%";"1,11%";"0";"0,00%";"0,00%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"5";"3,52%";"5,62%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"26";"18,31%";"29,21%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"54";"38,03%";"60,67%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"4";"2,82%";"4,49%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0751";"1429";"873";"61,09%";"556";"38,91%";"862";"60,32%";"98,74%";"1";"0,07%";"0,11%";"10";"0,70%";"1,15%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"86";"6,02%";"9,98%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"406";"28,41%";"47,10%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"253";"17,70%";"29,35%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"117";"8,19%";"13,57%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0752";"775";"461";"59,48%";"314";"40,52%";"449";"57,94%";"97,40%";"4";"0,52%";"0,87%";"8";"1,03%";"1,74%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"45";"5,81%";"10,02%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"153";"19,74%";"34,08%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"197";"25,42%";"43,88%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"54";"6,97%";"12,03%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0753";"1379";"785";"56,93%";"594";"43,07%";"768";"55,69%";"97,83%";"6";"0,44%";"0,76%";"11";"0,80%";"1,40%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"67";"4,86%";"8,72%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"262";"19,00%";"34,11%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"330";"23,93%";"42,97%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"109";"7,90%";"14,19%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0754";"947";"566";"59,77%";"381";"40,23%";"555";"58,61%";"98,06%";"5";"0,53%";"0,88%";"6";"0,63%";"1,06%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"66";"6,97%";"11,89%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"227";"23,97%";"40,90%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"196";"20,70%";"35,32%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"66";"6,97%";"11,89%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0755";"876";"535";"61,07%";"341";"38,93%";"524";"59,82%";"97,94%";"7";"0,80%";"1,31%";"4";"0,46%";"0,75%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"35";"4,00%";"6,68%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"181";"20,66%";"34,54%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"251";"28,65%";"47,90%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"57";"6,51%";"10,88%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0756";"1272";"774";"60,85%";"498";"39,15%";"766";"60,22%";"98,97%";"8";"0,63%";"1,03%";"0";"0,00%";"0,00%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"92";"7,23%";"12,01%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"332";"26,10%";"43,34%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"271";"21,31%";"35,38%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"71";"5,58%";"9,27%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0757";"1335";"864";"64,72%";"471";"35,28%";"849";"63,60%";"98,26%";"10";"0,75%";"1,16%";"5";"0,37%";"0,58%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"61";"4,57%";"7,18%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"374";"28,01%";"44,05%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"317";"23,75%";"37,34%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"97";"7,27%";"11,43%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0759";"1193";"725";"60,77%";"468";"39,23%";"711";"59,60%";"98,07%";"11";"0,92%";"1,52%";"3";"0,25%";"0,41%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"66";"5,53%";"9,28%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"336";"28,16%";"47,26%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"225";"18,86%";"31,65%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"84";"7,04%";"11,81%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0760";"1144";"776";"67,83%";"368";"32,17%";"767";"67,05%";"98,84%";"6";"0,52%";"0,77%";"3";"0,26%";"0,39%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"54";"4,72%";"7,04%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"405";"35,40%";"52,80%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"237";"20,72%";"30,90%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"71";"6,21%";"9,26%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0761";"786";"532";"67,68%";"254";"32,32%";"525";"66,79%";"98,68%";"5";"0,64%";"0,94%";"2";"0,25%";"0,38%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"50";"6,36%";"9,52%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"224";"28,50%";"42,67%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"163";"20,74%";"31,05%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"88";"11,20%";"16,76%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0762";"977";"637";"65,20%";"340";"34,80%";"623";"63,77%";"97,80%";"9";"0,92%";"1,41%";"5";"0,51%";"0,78%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"50";"5,12%";"8,03%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"316";"32,34%";"50,72%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"188";"19,24%";"30,18%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"69";"7,06%";"11,08%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0763";"968";"664";"68,60%";"304";"31,40%";"656";"67,77%";"98,80%";"5";"0,52%";"0,75%";"3";"0,31%";"0,45%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"48";"4,96%";"7,32%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"325";"33,57%";"49,54%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"197";"20,35%";"30,03%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"86";"8,88%";"13,11%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0764";"1137";"673";"59,19%";"464";"40,81%";"657";"57,78%";"97,62%";"10";"0,88%";"1,49%";"6";"0,53%";"0,89%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"58";"5,10%";"8,83%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"311";"27,35%";"47,34%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"221";"19,44%";"33,64%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"67";"5,89%";"10,20%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0766";"1180";"795";"67,37%";"385";"32,63%";"792";"67,12%";"99,62%";"2";"0,17%";"0,25%";"1";"0,08%";"0,13%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"68";"5,76%";"8,59%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"344";"29,15%";"43,43%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"267";"22,63%";"33,71%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"113";"9,58%";"14,27%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0767";"1021";"683";"66,90%";"338";"33,10%";"678";"66,41%";"99,27%";"2";"0,20%";"0,29%";"3";"0,29%";"0,44%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"45";"4,41%";"6,64%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"295";"28,89%";"43,51%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"260";"25,47%";"38,35%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"78";"7,64%";"11,50%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0768";"684";"475";"69,44%";"209";"30,56%";"469";"68,57%";"98,74%";"4";"0,58%";"0,84%";"2";"0,29%";"0,42%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"34";"4,97%";"7,25%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"231";"33,77%";"49,25%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"116";"16,96%";"24,73%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"88";"12,87%";"18,76%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0769";"766";"534";"69,71%";"232";"30,29%";"527";"68,80%";"98,69%";"5";"0,65%";"0,94%";"2";"0,26%";"0,37%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"28";"3,66%";"5,31%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"278";"36,29%";"52,75%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"165";"21,54%";"31,31%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"56";"7,31%";"10,63%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0770";"898";"587";"65,37%";"311";"34,63%";"582";"64,81%";"99,15%";"3";"0,33%";"0,51%";"2";"0,22%";"0,34%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"29";"3,23%";"4,98%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"253";"28,17%";"43,47%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"210";"23,39%";"36,08%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"90";"10,02%";"15,46%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0771";"823";"598";"72,66%";"225";"27,34%";"591";"71,81%";"98,83%";"3";"0,36%";"0,50%";"4";"0,49%";"0,67%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"28";"3,40%";"4,74%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"248";"30,13%";"41,96%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"209";"25,39%";"35,36%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"106";"12,88%";"17,94%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0772";"1104";"774";"70,11%";"330";"29,89%";"768";"69,57%";"99,22%";"4";"0,36%";"0,52%";"2";"0,18%";"0,26%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"38";"3,44%";"4,95%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"301";"27,26%";"39,19%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"309";"27,99%";"40,23%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"120";"10,87%";"15,63%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0773";"1138";"774";"68,01%";"364";"31,99%";"763";"67,05%";"98,58%";"9";"0,79%";"1,16%";"2";"0,18%";"0,26%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"13";"1,14%";"1,70%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"258";"22,67%";"33,81%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"360";"31,63%";"47,18%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"132";"11,60%";"17,30%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0774";"1380";"925";"67,03%";"455";"32,97%";"908";"65,80%";"98,16%";"11";"0,80%";"1,19%";"6";"0,43%";"0,65%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"39";"2,83%";"4,30%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"341";"24,71%";"37,56%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"381";"27,61%";"41,96%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"147";"10,65%";"16,19%";"";"1"
"13";"Bouches-du-Rhône";"13055SR01";"Marseille Secteur 1";"0775";"534";"378";"70,79%";"156";"29,21%";"376";"70,41%";"99,47%";"2";"0,37%";"0,53%";"0";"0,00%";"0,00%";"1";"BARLES";"Sébastien";"M";"LFI";"FIERE ET POPULAIRE";"MARSEILLE FIERE ET POPULAIRE AVEC SEBASTIEN DELOGU 1e ET 7e ARRONDISSEMENTS";"24";"4,49%";"6,38%";"";"2";"2";"CAMARD";"Sophie";"F";"LUG";"la gauche, les écologistes et les citoyens rassemblés";"Pour Marseille, le 1er et 7e arrondissement, la gauche, les écologistes et les citoyens rassemblés";"171";"32,02%";"45,48%";"";"19";"3";"PARODI";"Clémence";"F";"LRN";"MARSEILLE EN ORDRE 1er & 7ème";"MARSEILLE EN ORDRE 1er & 7ème";"110";"20,60%";"29,26%";"";"3";"4";"SIMMARANO";"Romain";"M";"LDVD";"MARSEILLE JE T'AIME";"MARSEILLE JE T'AIME 1/7 AVEC ROMAIN SIMMARANO";"71";"13,30%";"18,88%";"";"1"
